dabee7df-873a-4768-bcf0-520da3ad31cf,Полип цервикального канала (полип шейки матки),Стойкая патологическая эрекция (приапизм) в животеЖелудочно-кишечный Боль,Женщины,1.32,True,14.76
05627140-3730-4f1c-9ea8-fb96c43f8b76,Асцит,свистящие хрипы; Со стороны органов живота и пищеварительной системы,Диабетики,34.73,True,22.84
595d16a7-5a72-419a-894f-c92038731f16,Гипертония,Children's Symptoms Головная боль,Наркоманы,85.21,True,8.05
45f0f2cb-1365-481b-a93d-656f73416a13,Болезнь Шамберга,Ear Nose and Throat Infection,Нарушение гормонального баланса,19.78,True,11.17
7ff00e98-e44e-4697-b5f5-8cd6cfc23198,Низкое расположение плаценты при беременности,"Дисфагия, затрудненное глотание, затруднения при глотании Гинекологические и акушерские",Курящие,16.67,False,94.55
58be4543-adc0-4b66-836a-ca7a4c79536f,Пяточная шпора,Gynecologic & Obstetric Обморок,Пожилые,59.67,True,71.93
1ab038af-890f-4cce-9d3a-cdc3f445c5df,Перфорация барабанной перепонки,"Сильный жар у взрослых людей Боли в суставах, полиартикулярная",ВИЧ-инфицированные,26.4,False,30.59
c874ccc9-110e-4d26-a125-6b6ae04e9929,Безоар желудка,Eye Боль в мошонке,Пожилые,1.43,True,56.02
4d3310a8-a8bb-4b18-8239-6d72cbf7a64c,Повреждение ахиллова сухожилия,При кровотечении Водянка (Отек),Заключенные,64.47,True,40.25
497f8ec9-0989-4626-b2ff-313b94c694ff,Гипотиреоз,Кровотечение Алопеция,ВИЧ-инфицированные,93.54,False,63.41
535b6303-7f13-4374-bad5-3671074cb1d2,Близорукость,Кровохарканье Зуд,Дети,6.33,True,45.42
938bfa3b-9d62-48e3-8bef-91a776977bfa,Межреберная невралгия,"Боль Боль, хроническая",Пожилые,55.45,True,75.18
6e82bd07-6b0a-41a7-8fe3-cd39c6e03d77,Дизентерия,Кровохарканье Кровотечение,Беременные,13.82,False,40.25
2004bd7f-71d7-480e-819d-f09ffde4202e,ДВС-синдром,головная боль; Кровохарканье,Курящие,2.57,True,71.41
ec2812ba-6cb0-439f-b86a-6c18abbbca17,Железистая гиперплазия эндометрия,Гематурия Аллергическая сыпь (крапивница),ВИЧ-инфицированные,78.48,False,89.28
56f9e335-ea12-4467-8185-812b2a16fb20,Люмбализация,Боль в конечностях Отсутствие менструаций (аменорея),Ожирение,88.0,True,37.46
ce3cad86-24e9-4725-abab-e795ad8aca58,Нарколепсия,"Лихорадка, хроническая (ЛНЭ) Звон или шум в ушах (тиннит)",Пожилые,4.02,True,87.61
8b8114ba-1957-4896-858e-e749399101ea,Молочница,"Пучеглазие (проптоз или экзофтальм) Лихорадка, острая, у взрослых",Курящие,94.12,True,48.58
30b19477-e04d-407a-b374-fdfed4248766,Гиперандрогения у женщин,Боль Анизокория; различная величина зрачков,Заключенные,67.17,True,79.26
08edc2d3-a2e8-4174-bdce-06a29fa1185f,Ишемическая болезнь сердца (ИБС),зуд; Боли в пояснице,Нарушение гормонального баланса,83.02,True,61.8
cb315a4d-9031-4672-8488-3914e741472e,СА 125,Желудочно-кишечное КровотечениеЖелудочно-кишечное Аллергическая сыпь (крапивница),Диабетики,36.16,False,1.53
91ef57bc-83a1-4f66-abae-8042f7da6675,Подагра,Боль в мошонке Обморок,Ожирение,22.26,False,12.34
515b753e-8d51-4b28-8857-0f7f9057cc6b,Открытый перелом,Покраснение глаз (красные глаза) Тошнота и рвота на ранних сроках беременности,ВИЧ-инфицированные,40.44,True,8.92
ae618c28-305c-492b-985d-7d66b4863717,Инфаркт миокарда,Потеря слуха (тугоухость) Покраснение глаз (красные глаза),Алкоголики,42.82,False,96.9
f33a7af5-893e-469b-b4c8-d6ae65b855d7,Нейрогенный мочевой пузырь,Желудочно-кишечное кровотечение Зуд анальный (зуд в заднем проходе),Крупный плод,34.27,True,29.07
a3d0d1fd-9aa2-4b28-a07d-b904a08d8f2c,Атрофический гастрит,Отсутствие менструаций (аменорея) Боль в груди,Нарушение гормонального баланса,0.83,True,15.29
34aa37fd-bf28-4697-b88f-fdb0c5312af4,Перекрут кисты яичника,При кровотечении Brain & Nervous System,Многоводие,50.58,False,75.37
ba5112a1-6c94-4690-b341-fcd7a07dec8a,Артроз плечевого сустава,Тошнота и рвота у младенцев и детей Гематурия,Дети,77.45,True,1.48
c4a970c1-ff15-4bf6-9ad6-a037b7339d11,Глазная мигрень,"Боль в животе, острая Глазная боль",Пожилые,62.37,True,19.68
4b3c0a4e-9da8-4071-a3a0-87dfdda611b0,Перелом ноги,Отсутствие менструаций (аменорея) Боль,Стресс,78.65,False,15.72
30645099-db77-4edd-83c2-94265fce4450,Пролежни,Боль Гинекологические и акушерские,Курящие,8.88,True,97.75
4eae05e6-36c9-4af1-91dd-efcbf4ccddbc,Опухоли мочеточника,Потеря обоняния (аносмия) зуд;,Диабетики,77.98,False,74.24
e4871129-7df9-40f2-838a-6daa904d6865,Вывих ключицы,Звон или шум в ушах (тиннит) кровотечение,Курящие,61.29,True,51.26
c9d8e25f-5079-4535-a260-942424f8c89c,Острая респираторная вирусная инфекция (ОРВИ),Потеря обоняния (аносмия) Свистящие хрипы,Многоводие,36.36,False,88.53
8ff50711-676e-450e-8515-96280345d71d,Полинейропатия,"Боль в суставах, моноартикулярная Со стороны органов грудной клетки и дыхательной системы",Дети,13.09,True,31.14
06b08d22-7e1b-4cf6-aa5b-4e408471ca41,Тригеминальная невралгия,Менструальные спазмы (дисменорея) Приапизм,Ожирение,88.68,False,43.0
0c433932-fe8f-41b0-bc8a-3b1dd84bdcb4,Пресбиопия,Дизурия Стойкая патологическая эрекция (приапизм),Токсикозы,19.89,False,95.43
7bfa3ffd-5d27-41fe-aa3e-6dbda4528c93,Гнойный бурсит,"Боль, хроническая Задержка мочи",Диабетики,4.66,True,16.69
76127550-716c-495c-b1cc-9479a74e24c4,Мужское бесплодие,Боль в ухе (оталгия) Стойкая патологическая эрекция (приапизм),ВИЧ-инфицированные,8.32,False,94.71
94da4a8a-0cf4-4863-8700-b4d6566fcb20,Пищевая аллергия,Эпистаксис Головокружение и системное головокружение,Женщины,30.23,True,66.0
862b93cb-0b19-4ae1-87eb-e136a3ea9053,Вегетососудистая дистония (ВСД),Боль в груди Боль в пояснице,ВИЧ-инфицированные,66.68,False,24.98
9e07747a-e7d3-4b4a-ab43-13e5a51ecb7f,Гестоз,Brain & Nervous System Слезотечение,Алкоголики,61.62,True,55.31
ce50b1dc-04ba-4598-94f6-68d90fd82382,Дискоординация родовой деятельности,Стойкая патологическая эрекция (приапизм) Общее,Крупный плод,99.48,True,89.96
f51757d1-0e0b-41a1-b416-c3da8b645827,Атеросклероз,"""Плавающие"" помутнения Алопеция",Крупный плод,5.01,False,63.15
b45bce75-545e-4c0d-ba81-54aa2bf034c6,Дискоидный мениск,Со стороны головного мозга и нервной системы Боли в конечностях,Женщины,16.14,True,46.03
34f28d43-dc5a-411f-ab5b-3dc2e818f1f3,Молочница при беременности,"Покраснение глаз (красные глаза) Боли в суставах, полиартикулярная",Диабетики,67.62,True,17.56
a2f45c95-74f9-494e-bd19-c6fbec901d8d,Болезнь Олье,"Ухо, нос и горло Обморок",Крупный плод,8.39,False,44.99
2718dc01-8286-44d0-8a72-e43b788660d5,Гидросальпинкс,Боль в груди Менструальные спазмы (дисменорея),Пожилые,97.46,False,86.78
c326c528-25cb-43cf-85e3-42c8cd11eeae,Гепатит A,Острая потеря зрения Выделения из соска,Беременные,92.81,True,41.75
fb871939-34ae-485d-b59d-def72b773c92,Острый холецистит,Обморок Анизокория; различная величина зрачков,Стресс,78.92,False,22.61
8f05aaa1-ebb0-4821-8bc9-56744d698b4e,Острый панкреатит,Отеки на поздних сроках беременности Головокружение или предобморочное состояние при вставании (ортостатическая гипотензия),Нарушение гормонального баланса,39.91,True,79.49
af77b8b6-847a-4708-a329-686e0e7cfdda,Баланопостит,Eye Чрезмерное или частое мочеиспускание (полиурия),Беременные,10.91,False,73.93
7da1103a-10f8-4fbd-9f2f-fb9817f6a8dd,Постгерпетическая невралгия,Головокружение или предобморочное состояние при вставании (ортостатическая гипотензия) Вагинальное кровотечение на позднем сроке беременности,Пожилые,50.63,False,65.37
1ee3a97c-be94-4505-8e3e-0d32f54a062d,Недержание мочи,Икота Звон или шум в ушах (тиннит),Заключенные,5.0,True,79.26
e3a63527-b2a8-4ed0-abe1-180d0a571554,Аменорея вторичная,Боль в груди Боль в молочной железе,Пожилые,48.26,True,77.86
ae42d7f1-2c92-48a2-a6fa-b9945f6338cb,Вертебро-базилярная недостаточность,При кровотечении Одышка,Стресс,14.19,False,2.21
3c9031f3-c614-485d-b726-f6980d1de355,Гипотиреоз,Звон или шум в ушах (тиннит) Стридор,Крупный плод,29.76,True,18.83
1d7b6124-788e-451a-8a93-963402a0a9c7,Глаукома,Обморок Мышечные спазмы,Наркоманы,96.87,True,73.13
a560e62e-3d38-4299-8ade-259899da698f,Гнойный артрит,Кровоподтеки и кровотечение Со стороны полости рта и зубов,Курящие,1.64,True,42.69
1c10af81-b093-4bbf-87c2-6ea4eaed7f43,Контагиозный моллюск,Боль в горле Симптомы у детей,ВИЧ-инфицированные,10.44,False,13.29
53a30c1e-34b7-43bb-b070-9455ee0b34e8,Болезнь Гоффа,Гинекологические и акушерские Зуд анальный (зуд в заднем проходе),Наркоманы,3.35,False,80.85
c3ad69e1-0ffb-4cf1-9741-e1aac64f8d25,Гипертиреоз,"Слабость, общая Боль в мошонке",Ожирение,99.15,False,32.85
c01a5a7b-1884-4a31-bae0-d5cd48a20742,Гиперкератоз ногтей,Боли в нижней части спины Желтуха у новорожденных (гипербилирубинемия),Нарушение гормонального баланса,8.03,True,88.42
96dcebb2-62a8-4acb-ba15-a7994f5916a1,Дерматит,Кровь в моче (гематурия) Выделения из соска,Нарушение гормонального баланса,83.78,False,30.77
eab61c31-70b8-4034-a569-be2f3391f8e7,Деформирующий артроз,"Двоение зрения (диплопия) Боль в животе, острая",Многоводие,7.53,False,35.84
9cee3de4-71d0-444a-ab30-356922bea221,Артроз голеностопного сустава,Потеря слуха (тугоухость): Внезапная глухота Боль в мошонке,Ожирение,44.44,False,64.92
948afb79-34b5-4557-ab79-6227515b2baa,Фиброаденома молочной железы,Стридор Опорно-двигательный аппарат,Стресс,79.55,False,51.94
4f65451f-746f-4355-b9b8-76dc9b74a32a,Вакуумный аборт,Эпистаксис Выделения из уха (оторея),Многоводие,19.94,True,67.64
be1c98fc-a72d-4060-b3c0-5abc11fe9bfb,Бронхит,Головная боль Боль в груди,Нарушение гормонального баланса,24.3,False,7.87
c1768638-89f9-40bf-8bbc-986b9281512f,Опасные состояния в III триместре,"Икота Дисфагия, затрудненное глотание, затруднения при глотании",Пожилые,54.14,True,18.44
d2f03007-16af-4eb4-9e0f-090dd4252009,*Болезни желудка и кишечника,Диарея у взрослых Задержка мочи,Курящие,61.34,False,16.03
597af3af-53d1-482d-b49b-3ecf4f6f9ee9,Гестоз,Отсутствие менструаций (аменорея) Комок в горле (ощущение кома),Дети,61.8,True,92.77
7d6d3c29-130a-4d06-9aa1-c31c3b37dec0,Преждевременная отслойка плаценты,Brain & Nervous System Отеки,Алкоголики,59.8,False,51.09
884c9308-c4da-4eee-9c41-9417a3c066f9,Диарея при беременности,Изменения поведения и личности Со стороны мочеполовой системы,Крупный плод,85.78,True,57.47
2fe1962f-e656-4ec0-a90b-e7ddddf0527a,Гангрена,Отеки на поздних сроках беременности Эректильная дисфункция,Дети,83.89,True,70.22
5325632e-9898-47ee-9df5-dcb6c4b41459,Перелом грудного отдела позвоночника,Легочные и сердечно-сосудистые Тошнота и рвота на ранних сроках беременности,Женщины,40.02,True,6.78
2880cc4c-4439-4b25-857f-ba3b6640f1db,Остеохондропатия,"Кровохарканье Слабость, общая",Наркоманы,24.55,False,51.31
f78eb3e7-e0c8-4a2c-b13c-e6f3f46cae15,Гидронефроз,Чрезмерное или частое мочеиспускание (полиурия) Хрипы,Диабетики,35.1,True,83.17
97c28944-2058-4555-a87a-b828d830ee6f,Мастодиния,"в горлеУхо, нос и горлоБоль Боль в мошонке",Токсикозы,90.83,False,30.95
b2e3e961-eb9f-4d88-aadc-b0a7683566a5,Маточное кровотечение при климаксе,Желудочно-кишечные Боль в груди,Беременные,17.81,True,44.5
4b8da4ff-a14a-4c53-85e7-b85ad76a126f,Герпес при беременности,Выделение носовой слизи (ринорея) Двоение зрения (диплопия),Наркоманы,64.42,False,5.59
e67d30d8-a0d0-4151-b004-ec8454e310c9,Великая Война Времени,Ear Nose and Throat Гематурия,ВИЧ-инфицированные,18.67,True,19.28
b3c37e2b-92fc-4799-b7b1-dd8632d0570c,Гипергидроз стоп (повышенная потливость),Со стороны органов грудной клетки и дыхательной системы Обморок (Синкопе),Беременные,49.88,False,31.7
bdff7ec2-79a1-404c-b216-c285f7e9b96b,Вывих кисти,онемение; Острая потеря зрения,Курящие,64.12,True,85.78
401d53bb-6a3a-4acc-8f17-690cab1c7038,Постменопауза,Газы Симптомы у детей,Женщины,49.19,False,66.21
74c75fa1-33da-415e-a36d-d63c76ed0fbe,Климакс и приливы,Плач Влагалищный зуд и выделения,Наркоманы,62.42,True,13.96
b522cd33-7ca2-4d9a-b885-20e29413ae25,Аутоиммунный тиреоидит,Глазная боль Стойкая патологическая эрекция (приапизм),Ожирение,84.19,False,35.23
37f1310f-c881-4298-b45b-10bee7c8e702,Повреждение связок голеностопного сустава,Увеличение лимфатических узлов (лимфаденопатия) Желтуха у взрослых,Пожилые,7.64,True,76.49
cd796acc-95a8-4e2b-aed6-c853cab38934,Боль в спине,Симптомы у детей Размытое зрение,Курящие,50.88,False,96.45
585b9b7a-a9f8-447f-b5d3-39e04faab88c,Гемофильная инфекция,Эпистаксис Комок в горле (ощущение кома),Алкоголики,42.49,True,1.57
5b8cc0f3-3d8e-4a15-a744-bdbca58533cd,*Аутоиммунные заболевания,Кашель у взрослых General,Диабетики,21.59,False,76.08
9250a887-bbd0-4abc-bf68-f4d2d5216b1f,Мукополисахаридоз,Боль в молочной железе Одышка (диспноэ),Женщины,86.55,True,7.02
960be7f3-86a2-402a-934a-1d30e7bd8571,Коксартроз,Диарея у взрослых Кожа,Курящие,57.85,True,90.8
e3135745-7611-4e04-bac0-265edd00585b,Аллергический конъюнктивит,"Боль, хроническая Тугоухость",Токсикозы,71.83,True,70.99
2e67c220-d5f3-4412-bc0e-4d95a0892f50,Вирус Эпштейна-Барр,Желтуха у взрослых Боль в мошонке,Алкоголики,21.35,True,68.85
3ecd2427-67c6-418b-a8dc-8b655b237a70,Отит,Боль в шее и спине Газы,Ожирение,33.7,False,6.18
c7fe39dc-4419-47d1-ac67-46bff999daf7,Глаукома,Водянка (Отек)  Со стороны органов живота и пищеварительной системы,Наркоманы,54.62,False,14.58
41a502c0-c5a7-4148-a273-287b9a3ebfb1,Бессонница,"Затрудненное глотание (дисфагия) Диспепсия, несварение желудка",Крупный плод,93.15,False,16.75
542c2d44-8445-456e-aca7-0a6c086ce66a,Воспаление придатков матки,Бессонница и чрезмерная дневная сонливость Внезапная потеря зрения,Крупный плод,61.41,False,13.5
2130f657-428b-4dc3-aa31-5a60c78d909d,Пневмония,Кровохарканье Ортостатическая гипотензия,Пожилые,94.24,False,24.27
4ff33261-17d3-46f5-8930-256f435cb988,Бартолинит,Глазная боль Тиннитус,Наркоманы,55.71,True,77.0
f17a23fe-f27b-4d30-a29b-1d0bb4dff7a6,Дерматит век,Вагинальное кровотечение на ранних сроках беременности Кровохарканье,Токсикозы,23.6,False,67.01
e4503ac2-05cd-4fde-bc1a-495b4073a9eb,Лимфогранулематоз,Skin and Hair Легочные и сердечно-сосудистые,Дети,6.91,True,12.0
a96c185c-002a-47a7-8ad8-f191a55c0f57,Порок сердца,"Боль в животе, острая Вагинальное кровотечение на ранних сроках беременности",Беременные,93.01,False,35.12
3f215e9f-d04f-48ad-849b-116e3209bf35,Грибок стопы,Кровохарканье (гемоптизис) Задержка мочи,Диабетики,24.36,True,4.19
7e118563-4253-41ba-a7b9-0c038949bed3,Дизартрия,"Боль в животе, хроническая Аллергическая сыпь (крапивница)",Заключенные,21.07,False,69.92
45f53b15-8898-4bc6-a512-f3ae137237f5,Бластомикоз,Отек мошонки Вагинальное кровотечение на позднем сроке беременности,Алкоголики,79.33,True,68.63
681ef578-e380-48b3-8d2c-91923bf6a35c,Проктит,Со стороны органов грудной клетки и дыхательной системы Задержка мочи,Стресс,7.55,False,63.04
cbe415ed-1990-4e1c-b878-ddacb3da46cc,Канцероматоз,Отсутствие менструаций (аменорея) Желтуха у новорожденных (гипербилирубинемия),Беременные,62.53,False,96.43
45bd5f04-fa51-402c-9a69-3813d8859606,Болезнь Меньера,Частота мочеиспускания Ортостатическая гипотензия,Алкоголики,42.64,False,46.67
d5b9d981-15e2-43f4-9bed-2e10848bbd23,Грипп,Боль в области малого таза Легочные и сердечно-сосудистые,Пожилые,61.86,True,54.28
08f3fac4-0c0f-42c6-8a8b-c2d73e302e34,Перелом скуловой кости,Тремор Кровь в семенной жидкости (гематоспермия),Дети,6.77,True,87.11
3c043c21-8140-40e1-9dcc-ee83c30c7f08,Псориаз,Полиурия Вагинальное кровотечение на поздних сроках беременности,ВИЧ-инфицированные,75.51,True,53.61
7518ac3e-d48f-4648-a16b-09e69f7448f2,Язвенная болезнь желудка и 12-перстной кишки,Уплотнения в молочной железе Стойкая патологическая эрекция (приапизм),Крупный плод,48.65,True,3.21
50168398-91e8-47b7-a18b-43d306e52876,Гонартроз,Головокружение или предобморочное состояние при вставании (ортостатическая гипотензия) Усталость,Токсикозы,52.88,False,49.15
e542cc3e-7686-45af-8a0d-983bf18818a1,Межпозвоночная грыжа,Боли в конечностях Недержание мочи у детей (энурез),Наркоманы,14.98,False,76.05
c8697b62-593c-4912-bf1e-1990c0310e63,Нарушения сердечного ритма,Пучеглазие (проптоз или экзофтальм) Изменения поведения и личности,ВИЧ-инфицированные,50.82,False,47.78
3794dc0d-92b0-4f22-b1ce-57b22a801446,Олигоменорея,"Боль в животе, острая Плач",Курящие,16.74,False,76.77
f7153841-4890-4180-926b-69a0ce6d72d9,Аортальная недостаточность,Боль в груди Гемоспермия,Ожирение,27.12,False,48.87
77960b3c-ad77-41aa-9659-bd5dd9456c0a,Перикардит,Носовое кровотечение (эпистаксис) Боль в суставах: Один сустав (моноартикулярная боль в суставах),Женщины,5.81,False,86.1
aa9c0359-6ddd-43ca-b96a-15da3745e177,Балантидиаз,Неприятный запах изо рта (галитоз) Желудочно-кишечное КровотечениеЖелудочно-кишечное,Многоводие,91.36,False,92.5
55ffad59-ee06-4d58-8b83-d191acfcb367,Болезнь Шегрена,"Боли в суставах, полиартикулярная Волосатость (гирсутизм)",Заключенные,91.93,False,16.44
c4d7f842-48e2-4d03-8c27-1be5bf517b26,Базалиома,Кровоподтеки и кровотечение Головокружение и системное головокружение,Токсикозы,55.97,False,7.2
46653026-05b4-4f87-84e9-070b07864336,Склеродермия,Влагалищный зуд и выделения Со стороны мочеполовой системы,Женщины,16.78,False,35.52
c6ca5196-809c-42df-ba81-be983b063873,Грыжа Шморля,Сильный жар у взрослых людей Со стороны органов живота и пищеварительной системы,Женщины,10.7,True,35.27
5273d922-58ee-4ed8-9b73-fec965538b41,Непроходимость кишечника,Зуд анальный (зуд в заднем проходе) Комок в горле (ощущение кома),Женщины,49.54,False,80.47
ad8a27bf-f982-4484-9dc3-ae18752245d4,Гингивит,"При кровотечении Комок в горле, ощущение кома",Токсикозы,71.05,False,6.3
8973344f-61d1-4d16-be0e-10d1585ab31e,Маточное кровотечение,Боли в конечностях Плавающие помутнения,Пожилые,45.35,False,63.23
536af62f-c93d-4fcd-9b5c-871189b50b19,Изжога,Плавающие помутнения Со стороны полости рта и зубов,Наркоманы,22.14,True,24.87
bbc91aa4-3203-45d6-a0ba-2ef9ac3e0aea,Гепатит B,Тошнота и рвота на раннем сроке беременности Мышечные спазмы,ВИЧ-инфицированные,24.38,True,83.63
0d2f62e5-c8f0-4cf7-ae88-3358e7f286b9,Внутричерепная гипертензия,Отеки Зуд анальный (зуд в заднем проходе),Беременные,72.51,False,69.47
3019991c-5964-405e-9e15-b1dc25932d9a,Перелом шейки бедра у пожилых,Боль в горле Слезотечение,Диабетики,39.51,False,53.72
efcd245c-3113-4e34-a6b4-91dad5a232ec,Сотрясение головного мозга,"Слабость, общая Слезящиеся глаза (слезотечение)",ВИЧ-инфицированные,92.57,False,50.78
ba5c6650-25f0-4792-94d2-3c141221455f,Бронхиальная астма,"Зуд, анальный Skin and Hair",Курящие,89.44,True,90.51
de735e45-529f-49cc-9ed7-d81ca2a40076,Ячмень,Стридор Со стороны мочеполовой системы,Крупный плод,4.29,True,8.46
7dc2fd8d-e8d3-455c-be82-6c6504c3ecf8,Эндометриоз,"Боль в животе, хроническая Тошнота и рвота у взрослых",Наркоманы,3.43,True,35.55
b83fa750-1181-47ae-855e-5e5b90156dab,Куриная слепота,"Сухость во рту (ксеростомия) Боль в животе, острая",Заключенные,58.34,False,29.1
7ccc0b4a-61c4-4012-9205-b761d880785a,*Мужские заболевания,Стойкая патологическая эрекция (приапизм) Боли в нижней части спины,Крупный плод,75.74,False,34.9
7d290d58-aa81-4b7a-9f88-1f892c0370a4,Пневматоз,Обморок (Синкопе) Онемение,Токсикозы,88.53,True,84.5
8a0f3226-f380-4bc0-942a-b88bd3d1af23,Ахалазия кардии,Икота Зуд анальный (зуд в заднем проходе),Нарушение гормонального баланса,71.38,True,9.43
50865626-103e-49f1-b735-76b0cd15d72d,Полая стопа,Зуд Запоры у детей,Алкоголики,42.06,True,98.87
e39f478f-5e5c-4206-b12d-9b5b091998ed,Медикаментозный аборт,Боль в суставах: Один сустав (моноартикулярная боль в суставах) Тошнота и рвота у взрослых,Ожирение,20.86,True,44.98
178a7265-0500-4125-8eda-8305f912928f,Миозит,Оторея (выделения из уха) Аллергическая сыпь (крапивница),Курящие,82.7,False,51.32
19e44732-3fbb-4402-81bd-573c78d9d0b6,Кривошея,Выделения из соска Потеря памяти (амнезия),Дети,2.37,True,72.33
f92b37dd-d5d0-48df-9eb5-2ab70098d677,Повреждение нерва,Свистящие хрипы Со стороны органов грудной клетки и дыхательной системы,Диабетики,58.5,False,7.05
b1328654-bf2f-4457-af23-78b4fd3447a2,Киста головного мозга,Задержка мочи Тошнота и рвота у младенцев и детей,Многоводие,46.24,True,29.77
246b7354-f3b9-47e7-81ed-b398a9d04a3c,Экстрасистолия,Аносмия Gynecologic & Obstetric,Многоводие,85.2,True,76.0
72dfe447-19ce-40db-9240-f1b02d6ef51b,Нейрофиброматоз,Сильный жар у взрослых людей Вагинальное кровотечение на раннем сроке беременности,Дети,32.52,True,4.96
f3d986b8-4642-4cb6-8c8d-4d5929a2dde9,Вывих коленного сустава,"Повышенная температура у младенцев и детей (лихорадка, хроническая лихорадка или лихорадка неясного происхождения) Боль в груди",Пожилые,3.08,False,95.96
4b93dec6-6d0a-48eb-ac1c-8ac5c9b6eb9b,Олигоменорея вторичная,Тошнота и рвота у младенцев и детей Запор у взрослых,Ожирение,91.12,False,72.5
fd319a47-7e57-409b-bb51-93cdde88f203,Геморрой,Chest & Respiratory Выделения из уха (оторея),Диабетики,0.43,True,60.74
392331fa-c373-4906-b249-44cd42ed727c,Лимфедема,Кровохарканье (гемоптизис) Хрипы,Дети,77.25,True,34.97
a38e794c-1e7c-4e21-ac0d-8eba2ce7e5e1,Артериальная гипотензия,Головокружение и системное головокружение Кашель у детей,Женщины,50.09,True,77.58
5c752893-e78c-4ced-a7ad-b05bc4fce57d,Перелом лучевой кости,Несварение желудка (диспепсия) Желтуха у взрослых,Ожирение,20.44,True,65.67
d638f602-c8d0-41db-9e37-75d97750f252,Опущение почки,Недержание мочи у детей (энурез) Общее,Наркоманы,5.23,False,15.62
4ecfa216-8a00-4440-af0c-8b4e6739c59b,Рак молочной железы,Со стороны полости рта и зубов  Со стороны головного мозга и нервной системы,Заключенные,39.61,False,28.78
a4fd611c-75d3-47d7-a178-92a561d8cf0b,Виды абортов,Боль в мошонке Вагинальное кровотечение на ранних сроках беременности,Заключенные,83.89,False,81.51
a5b1eeb1-3a49-464a-b2f0-b79c4ec48ac5,Мерцательная аритмия,Острая потеря зрения Вагинальное кровотечение на раннем сроке беременности,Стресс,28.07,True,30.42
d134f352-d6e8-4662-9d14-01a1f64d540e,Полип эндометрия,Опухоль на шее General,Ожирение,15.1,True,3.88
27a2e395-806a-4a9e-ac82-be2508097686,Крапивница,Гемоспермия Кровь в моче (гематурия),Ожирение,60.36,False,89.58
5e393841-5402-43fc-b239-68a804f59f46,Миозит мышц спины,Хрипы Боль в ухе (оталгия),Диабетики,17.44,False,21.21
deb7b382-6def-4a9a-be65-03e5e23bb0df,Сигмоидит,Несварение желудка (диспепсия) Диарея у взрослых,Нарушение гормонального баланса,72.04,True,14.87
2726f3b4-7c1b-4a20-bdd8-f517bf288368,Мастит,"в горлеУхо, нос и горлоБоль Носовое кровотечение (эпистаксис)",Нарушение гормонального баланса,61.2,False,84.59
6316a635-cf57-469e-b494-a937d257da67,Аортальный стеноз,"Слабость, общая Одышка",Заключенные,95.91,True,22.35
db607585-caa9-406e-9730-5084261f70a0,Подагра,Двоение зрения (диплопия) Сердцебиение,Алкоголики,40.87,False,29.26
4613c9e3-9713-4c52-8745-ba8bf72bc4f3,Климакс,Выделения из уха (оторея) Глазная боль,Диабетики,1.6,True,18.49
5792da43-a03a-4d86-9446-41f17fa7794b,Поликистоз почек,в животеЖелудочно-кишечный Боль Joint and Muscle,Токсикозы,32.69,True,24.94
d12b0255-ec75-4997-a98d-eff25e206684,Кальцинаты в молочных железах,Головокружение или предобморочное состояние при вставании (ортостатическая гипотензия) Мочеполовой,Многоводие,10.93,True,81.73
7f36ff24-2573-4b37-8409-5c35f6e802ef,Аллергический дерматит,Сухость во рту (Ксеростомия) Газы,Беременные,78.1,False,33.13
893da15c-4a6b-4685-b94f-901f6799d123,Неходжкинская лимфома,Тазовые боли на ранних сроках беременности Покраснение глаз (красные глаза),Алкоголики,72.33,True,80.78
fa7f26c2-783a-47ae-9b36-7076c911f730,Полименорея,Вагинальное кровотечение на раннем сроке беременности Зуд,Нарушение гормонального баланса,12.02,True,38.55
5cb90ff0-98ad-4f7a-93ac-05de2b29c95e,Водянка плода,"Боль, хроническая Отек век",Наркоманы,0.11,True,68.69
ac8af30a-8766-4bf3-8612-be0c0f3f1a08,Запоры у взрослых,"Лихорадка, острая, у взрослых Свистящие хрипы",Диабетики,77.46,False,35.31
7e74b4c5-8ce5-45ec-8165-38a547296408,Глухонемота, Со стороны головного мозга и нервной системы Боли в конечностях,Нарушение гормонального баланса,92.35,False,47.57
80456601-63b2-41e9-8b3b-887d2b1c6957,Анизакидоз,Эректильная дисфункция Обморок (Синкопе),Пожилые,48.11,False,26.33
821d2d6a-ab6b-472a-9330-1f466c22169a,Гастрит хронический,Одышка (диспноэ) Анизокория; различная величина зрачков,Алкоголики,42.59,False,58.13
79529ff3-61ab-4ffa-a222-36c049c56668,Шейный остеохондроз,Обморок Тошнота и рвота на ранних сроках беременности,Женщины,29.26,False,20.03
e12849ad-690d-4ed7-9a76-f0670fa0a035,Конъюнктивит,Боли в области малого таза на раннем сроке беременности Зуд анальный (зуд в заднем проходе),ВИЧ-инфицированные,13.38,False,2.84
194a8772-6255-4d4e-bc81-c0c7526a11de,Остеопения,Храп Bleeding,Женщины,13.21,True,73.68
0dfbbefc-fffb-4951-8c66-36f5b8902a79,Корь,Чрезмерное или частое мочеиспускание (полиурия) Чрезмерное или частое мочеиспускание (полиурия),Наркоманы,15.22,False,55.66
bfae7e57-16ab-4e81-b439-b9c7f415deb3,Задержка мочи,Глаз Мочеполовой,Крупный плод,26.97,False,24.11
